text,label,source,collected_at,predicted_label,confidence
"I planted my raspberries in the shade, because the Dallas Sun can be brutal on plants, so far it is doing well. I also liked the way the company packages plants for delivery.",positive,amazon_reviews,2026-03-27T03:28:37.846206,positive,0.9998
"MUSE is such an amazing band, extracting pure melancholy from the heart and transforming it into musical form. SHOWBIZ, the bands first album, is remarkably diverse and intricate. Kicking off the CD is ""Sunburn"", and one can not ask for a better opening track. Every track on here is worth the money. ""Muscle Museum"" and ""Fillip"" prove the emotion and passion that is rooted within Matt's voice and the bands overall talent. Other beauties such as ""Falling Down"", ""Cave"", and ""Overdue"" round out the exquisiteness of such an album. I cannot praise this enough! Muse is without question one of the best bands today. You will not be disappointed!",positive,amazon_reviews,2026-03-27T03:28:37.846206,positive,0.9998
I need t's like this to get through my days at the barn with the horses! They're great and thanks for the quick shipping.,positive,amazon_reviews,2026-03-27T03:28:37.846206,positive,0.9997
"I saw this book in the store and decided to see if I could get it cheaper on Amazon. When I pulled up the page, the cover was the same as the one in the store. I didn't know it was an old eddition with outdated figures until it arrived in the mail. I went back to the page I bought it on and then noticed the disclaimer for the pictures being from the newer eddition. The newer book has different projects and more current prices.",negative,amazon_reviews,2026-03-27T03:28:37.846206,negative,0.9981
"I have to admit that the music was a lot more impressive with the visuals at the actual show. The music, I thought, would evoke those visuals but instead fell flat.It's nice enough music if you just want some noise in the background.",negative,amazon_reviews,2026-03-27T03:28:37.846206,negative,0.9027
"This book is a somewhat interesting story. Character chemistry or interaction are enough to keep a reader intrigued. It certainly lets us know what's like a cadet of Starfleet Academy regardless of gender, species, origin, etc. A lot of individual adentures are included into this book.Kudos to Susan Wright.",positive,amazon_reviews,2026-03-27T03:28:37.846206,positive,0.9995
"THIS GUYS ALBUM IS PRETTY GOOD AS FAR AS BEATS GO, BUT HIS RHYMES ARE STALE AND UN INSPIRING, ITS ACTUALLY KIND OF SAD THAT THESE BEATS WERE WASTED. OUT THIS HUGE LIST OF TRACKS I WOULD SAY THERE IS MAYBE 3 TO FOUR DECENT TRACKS, THAT YOU COULD SIT ALL THE WAY THROUGH, BUT THE REST OF THEM HAVE SUCH BAD HOOKS OR LYRICS THAT YOU JUST SKIP IT. HE REALLY HAS NOTHING IMPORTANT TO TALK ABOUT EXCEPT KILLING PEOPLE AND HAVING SEX WITH RANDOM B!TCHES, VERY VERY OVERDONE. I WISH THERE WAS AN INSTRUMENTAL VERSION, CUZ THAT WOULD BE HOT. ESHAM JUST CALLIT QUITS MAN.",negative,amazon_reviews,2026-03-27T03:28:37.846206,negative,0.9995
but that's about all it has going for it. The washcloth is really small and can't really be used for much of anything. The bib has a very small opening to go around the neck and my baby is only 6 months old and weighs in about 15 lbs and it doesn't fit her. Everything rolls right off of it and it cannot be used to wipe baby's mouth. I don't think I would recommend this product.,negative,amazon_reviews,2026-03-27T03:28:37.846206,negative,0.9993
"I did not think that this book added a great deal of real information that wasn't just common sense. Also, parts of it reminded me of a religious sermon. This seemed to be out of place and totally unexpected. The book was not what I expected. This book is great for the religious right, not the general public.",negative,amazon_reviews,2026-03-27T03:28:37.846206,negative,0.9308
"Not sure what happened - this album just isn't on par with their other releases. Doesn't have the feeling of the other albums, many of the tracks cause me to reach for the skip track button as soon as I hear them. Not innovative, sometimes barely musical. If you're new to TWS, start with any other album or your experience with the band won't last long.",negative,amazon_reviews,2026-03-27T03:28:37.846206,negative,0.9998
"I love this lotion. It's the first time I bought a lotion that goes on light, smells great, and lasts all day, but is not heavy. I used the whole jar up and ordered another.",positive,amazon_reviews,2026-03-27T03:28:37.846206,positive,0.9945
"includes the first four eps of season 2:ep 201 growing pains -- season opener, first appearance of the younger class (jubilee, cannonball, etc.), avalanche exposes the mutants to the school, but the professor wipes their mindsep 202 badda bing badda boom -- boom boom's father forces her to steal moneyep 203 power surge -- jean grey's powers threaten to overwhelm herep 204 fun and games -- the x-men throw a party while the professor is away, but a student named arcade accidentally stumbles into the danger roomextras inc: language features, episode intros by the director frank paur, and a few other things that i haven't checked yet, prob. just bios on the characters. all in all sort of disappointing, since the rest of the episodes from season 1 haven't been put out and the first 4 eps of season 2 were def. not the best of the season. still, it's better than nothing.",positive,amazon_reviews,2026-03-27T03:28:37.846206,negative,0.9918
