text,label,source,collected_at,predicted_label,confidence
"It sounds as if it should be a biography of Claude Monet but it's actually a highly focused story of relationships between three adolescent girls on a French synchronized swimming team. There are no parents or teachers to speak of, no school, and boys are represented by one peripheral figure, the hunky Francois who enters the story determined from time to time and always leaves confused.<br /><br />Pauline Aquart is the youngest of the three, only aspiring to join the team she so much admires. She's kind of odd looking. She's not yet out of her adolescent growth spurt and has long, bony limbs, big feet, and no derriere to speak of. She's prognathous and sports these plump pursed lips. After a while her appearance grows on you and from certain angles she can come to appear enthralling.<br /><br />Adele Haenel is older -- more, well, more developed physically. What a glamorous figure she cuts in her swim suit, sauntering around, teasing the boys, swishing her long blond hair. But she's not what she seems. Or is she? I couldn't quite figure it out. The French are long on paradoxes and short on consistency. No wonder Francois is always sniffing after her.<br /><br />There's not so much ambiguity in Louse Blachere's character. She's on the team too but she's dumpy and plain, and sensitive about it, and has an intense crush on Francois. Blachere is a good actress and adds to the ungainliness of the character through her performance.<br /><br />The movie deals with the relationships between these three, meaning intrigues, deceptions, hidden feelings, and all the rest of what we associate with young girls who spend much time with one another. This is of course a tricky topic. It becomes trickier during the gradual development of a homoerotic relationship between Pauline and Adele. Not that you should expect this to be a soft porn movie. The only nudity we see is considerably less than a turn on, and what little sex there is under the covers, sometimes literally.<br /><br />I don't think I want to get into the plot or into its analysis too much, partly because it's suggestive rather than expressed through action, partly because it's complex, and partly because I'm not sure I got it all.<br /><br />Let me give an example. Okay. Adele is the girl the others envy. She's also quite distant and self satisfied. On top of that she is apparently schtupping every boy and man in sight if they can be of any use to her at all, from the handsome but dumb Francois to the bus driver she wants a favor from. She brags unashamedly about her expertise in fellatio. When Pauline approaches her about joining the swim team, Adele uses her as a lookout during assignations with the guys. A superior and self-indulgent narcissist, you know? But then the soi-disant slut takes the skinny Pauline under her wing and reveals to Pauline that she's still a virgin. Really? Yes, really. Pauline begins to draw closer to Adele and Adele finally confesses that she'd like to rid herself of her hymen and she would like Pauline to do it for her. Pauline, now drawn sexually to Adele, performs the task with subdued relish. NOW Adele would REALLY like to get it on with a man, preferably older and experienced. So she takes Pauline to a boite where she dances seductively with some guy until she follows Pauline to the powder room. The two girls stand there staring at one another, neither having overtly expressed a sexually tinged interest in the other. But Adele stands so close that Pauline slowly loosens her own reins, reaches up, and kisses Adele on the lips. Adele steps back, smiling, and says, ""There now, that wasn't so bad, was it?"", and then walks back into the club.<br /><br />That's a pretty close description of whatever is going on between Pauline and Adele -- but what the hell IS going on? Initially, Adele treats Pauline like an irrelevant child, later like a close friend, finally like a potential lover -- and the minute Pauline responds, Adele walks off satisfied. Is she USING Pauline the way she seems to be using men? Does it satisfy Adele to know that she now has another person in involuntary servitude? I don't know.<br /><br />I've slighted Louise Blachere as the third member of the trio, the plain and overripe wallflower whose expression always suggests dumbfoundedness but who at least is thoroughly heterosexual and the first of the three to rid herself of that noisome virginity, but I've only skipped her for considerations of space.<br /><br />Should you see it? By all means. (Just compare it to the typical American movie about high school kids.) For men, some of whom have never penetrated the female mystique, this may give you some idea of what it looks like in medium shot.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.8526
"I am a huge fan of the comic book series, but this movie fell way below my expectations. I expected a Heavy Metal 2000 kinda feel to it.....slow moving, bad dialogue, lots o' blood.....but this was worse than anything I could have imagined. <br /><br />The plot line is almost the same as the comic, but the good points pretty much stop there. The characters don't have the energy or spirit that drew my attention in the comic series. The movie only covers a small portion of the comic, and the portion used is more slow and boring than later parts. The focus in the movie is on the insignificant events instead of the more interesting overall plot of the comic book.<br /><br />With the right people working on this project, it could have been amazing. Sadly, it wasn't that way, so now there is yet another terrible movie that few will see and even fewer will love. My copy will surely collect dust for years until I finally throw it out.",negative,imdb_huggingface,2026-03-26T22:36:41.908710,negative,0.9995
"<br /><br />If you're at all interested in pirates, pirate movies, New Orleans/early 19th century American history, or Yul Brynner, see this film for yourself and make up your own mind about it. Don't be put off by various lacklustre reviews. My reaction to it was that it is entertaining, well acted (for the most part), has some very witty dialogue, and that it does an excellent job of portraying the charm, appeal and legendary fascination of the privateer Jean Lafitte. While not all the events in the film are historically accurate (can you show me any historical film that succeeds in this?), I feel the film is accurate in its treatment of the role Lafitte played in New Orleans' history, and the love-hate relationship between the ""respectable"" citizens of New Orleans and this outlaw who was one of the city's favorite sons. Don't worry about what the film doesn't do, but watch it for what it does do, i.e., for its study of one of New Orleans', and America's, most intriguing historical figures.",positive,imdb_huggingface,2026-03-26T22:36:41.908710,positive,0.9996
On The Road,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9967
The War of the Worlds,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.7115
Women in Love,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9995
Orlando,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9978
The Classic Tale of the Velveteen Rabbit,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9993
The Book of Dragons,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9708
Five Children and It,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9938
Ethan Frome,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9949
Heidi,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.981
Shirley,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9914
Anne of Avonlea,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.7104
This Side of Paradise,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9994
To the Lighthouse,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9721
Ivanhoe,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9956
The blue castle,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9855
Kim,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9972
Das Schloß,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9766
The Yellow Wallpaper,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9981
Oliver Twist,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9992
Notre Dame de Paris,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9971
Dubliners,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9966
The Portrait of a Lady,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9978
Great Expectations,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9966
Treasure Island,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9997
The Phoenix and the Carpet,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9716
Hard Times,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9981
The Good Earth,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9998
The King in Yellow,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.7572
The Railway Children,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9852
The Scarlet Letter,negative,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.7365
The Last Man,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9076
The Waves,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9983
Just So Stories,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.989
A Passage to India,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9992
Peter Pan,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.997
The Enchanted Castle,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9994
King Solomon's Mines,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.7746
The Wind in the Willows,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9877
The Secret Garden,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9976
Black Beauty,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9995
The Awakening,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9992
Persuasion,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9576
Siddhartha,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9925
The Invisible Man,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.7007
The House of Mirth,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9658
Middlemarch,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9898
Jane Eyre,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9706
The Jungle,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.8729
Emma,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9977
"Tom Sawyer, Detective",positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9969
"Villette, a novel",negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9986
Daddy-Long-Legs,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.8532
Les Misérables,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9993
The Wonderful Wizard of Oz,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9999
The Secret Agent,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9951
The Princess and the Goblin,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9928
The Call of the Wild,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9969
Frankenstein or The Modern Prometheus,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9207
The Age of Innocence,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9966
Sons and Lovers,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9997
The Adventures of Tom Sawyer,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9986
The Old Curiosity Shop,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9502
My Ántonia,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.8211
Heart of Darkness,negative,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9141
Moby Dick,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9169
A Little Princess,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9995
The Beautiful and Damned,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9996
Mrs. Dalloway,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9905
A Tale of Two Cities,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9971
Of Human Bondage,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9995
The Sea-Wolf,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.8263
Rebecca,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9881
Kidnapped,negative,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9957
Wuthering Heights,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.7165
Hans Andersen's Fairy Tales,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9973
Lord Jim,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9841
Little Women,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.8738
Babbitt,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9883
Bleak House,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9997
Vanity Fair,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.971
White Fang,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9812
Herland,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9718
Flatland,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9993
Cranford,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9648
Our Mutual Friend,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9994
David Copperfield,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.999
The Time Machine,positive,openlibrary_api,2026-03-26T22:38:28.794132,negative,0.9744
Le roman du masque de fer,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.7112
The Story of the Amulet,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9879
Dracula,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.905
A Room with a View,negative,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9996
Sense and Sensibility,positive,openlibrary_api,2026-03-26T22:38:28.794132,positive,0.9998
